"TIME (SEC)   ","X (FT)       ","Y (FT)       ","Z (FT)       ","VX (FT/SEC)  ","VY (FT/SEC)  ","VZ (FT/SEC)  ","AX (FT/SEC^2)","AY (FT/SEC^2)","AZ (FT/SEC^2)","L11          ","L21          ","L31          ","L12          ","L22          ","L32          ","L13          ","L23          ","L33          ","LAT (DEG)    ","LONG (DEG)   ","ALT (FT)     ","VR (FT/SEC)  ","AR (FT/SEC^2)","RA(NM)       ","PAV (DEG)    ","T IIP (SEC)  ","PHI (DEG)    ","LAMBDA (DEG) ","R IIP (NM)   ","THRUST (LBS) ","WEIGHT (LBS) ","E (FT)       ","F (FT)       ","G (FT)       ","VE (FT/SEC)  ","VF (FT/SEC)  ","VG (FT/SEC)  ",
7.130000000000000e+02, 9.758786684843661e+06, -1.873300277129772e+05, -1.564565060512756e+06, 2.058007122999999e+04, -4.669060609999955e+02, -1.093755607000002e+04, 9.523380000002023e+00, -2.900082999995409e-01, -3.230912999999586e+01, 8.736115019000000e-01, 4.376623855000000e-01, -2.127312390000000e-01, -2.825094152000000e-01, 8.120898218000000e-01, 5.105864781000000e-01, 3.962213700000000e-01, -3.859556421000000e-01, 8.330947535000000e-01, 2.258551394143779e+01, -5.157888296452921e+01, 7.555152480114126e+05, 2.331067278921967e+04, 3.368469612146055e+01, 1.608187052100280e+03, -1.237381907789410e+00, 7.048468097928438e+02, 2.846648387127376e+00, -1.001828779545979e+01, 4.300400817787940e+03, 3.452380566000001e+04, 2.482351500000000e+04, 1.244608329630398e+07, -1.569116534156012e+07, 8.277051276851821e+06, 1.878579012319313e+04, 1.176931084785780e+04, -7.208666832355511e+03, 
7.140000000000000e+02, 9.779371517843662e+06, -1.877970788129767e+05, -1.575518768512752e+06, 2.058959460999999e+04, -4.671960692999950e+02, -1.096986520000001e+04, 9.520971147876633e+00, -2.891971381504316e-01, -3.233579100597542e+01, 8.729564055000000e-01, 4.386794756000000e-01, -2.133247099000000e-01, -2.831215485000000e-01, 8.117735995000001e-01, 5.107502442000000e-01, 3.972270169000000e-01, -3.854658750000000e-01, 8.328425759000000e-01, 2.256531032964358e+01, -5.151583085059128e+01, 7.550121202964482e+05, 2.333425852427031e+04, 3.370958182127947e+01, 1.611890828317924e+03, -1.234836788599987e+00, 7.133678022695385e+02, 2.519302308695814e+00, -9.451321371073970e+00, 4.339650851616639e+03, 3.446988780000000e+04, 2.482349678000000e+04, 1.246487147090010e+07, -1.567938152033545e+07, 8.269834403705688e+06, 1.879055815225733e+04, 1.179833618301298e+04, -7.225081903807315e+03, 
7.149341358000000e+02, 9.798609149843665e+06, -1.882336296129782e+05, -1.585780219512758e+06, 2.059848848999999e+04, -4.674662186999989e+02, -1.100007122000001e+04, 9.519739099588813e+00, -2.887775149210201e-01, -3.234959203942871e+01, 8.723430234000000e-01, 4.396288749000000e-01, -2.138787084000000e-01, -2.836929295000000e-01, 8.114775392000000e-01, 5.109036359000000e-01, 3.981657586000000e-01, -3.850073451000000e-01, 8.326063733000000e-01, 2.254639597838511e+01, -5.145688926434064e+01, 7.545426277640633e+05, 2.335632290373124e+04, 3.372246921704924e+01, 1.615354125246910e+03, -1.232350139587293e+00, 7.217048872633702e+02, 2.200475910897112e+00, -8.899955371931831e+00, 4.377842390591495e+03, 3.441952125000000e+04, 2.482347976000000e+04, 1.248242648224301e+07, -1.566834759899198e+07, 8.263078029328046e+06, 1.879500633124937e+04, 1.182547146354272e+04, -7.240426869777302e+03, 
7.150000000000000e+02, 9.799965872843664e+06, -1.882644195129786e+05, -1.586504800512757e+06, 2.059911550000000e+04, -4.674852387999972e+02, -1.100220190000002e+04, 9.518409999997267e+00, -2.883286999997881e-01, -3.236432000000205e+01, 8.722997227000000e-01, 4.396957897000000e-01, -2.139177558000000e-01, -2.837332006000000e-01, 8.114566402000000e-01, 5.109144663000000e-01, 3.982319232000000e-01, -3.849749778000000e-01, 8.325896960000000e-01, 2.254506085065281e+01, -5.145273185828163e+01, 7.545095437822228e+05, 2.335787979417653e+04, 3.373621898538461e+01, 1.615598442366234e+03, -1.232170831227673e+00, 7.223072187156899e+02, 2.177495607482475e+00, -8.860243623553524e+00, 4.380593859888792e+03, 3.441597000000000e+04, 2.482347856000000e+04, 1.248366441002128e+07, -1.566756866085943e+07, 8.262601108848654e+06, 1.879531975318240e+04, 1.182738551359350e+04, -7.241509218917692e+03, 
7.160000000000000e+02, 9.820569747843660e+06, -1.887320490129760e+05, -1.597523181512756e+06, 2.060863390999999e+04, -4.677735674999969e+02, -1.103456622000002e+04, 9.515950000005024e+00, -2.874858000005177e-01, -3.239202999999522e+01, 8.716414549000000e-01, 4.407113261000000e-01, -2.145103755000000e-01, -2.843443705000000e-01, 8.111389446000000e-01, 5.110791442000000e-01, 3.992360869000000e-01, -3.844829511000000e-01, 8.323361143000000e-01, 2.252476542946672e+01, -5.138958594479676e+01, 7.540075716700190e+05, 2.338153663492669e+04, 3.376210242281111e+01, 1.619309900020671e+03, -1.229384001178823e+00, 7.317000430128294e+02, 1.820051631848763e+00, -8.243014953488213e+00, 4.423370922340778e+03, 3.436205228000000e+04, 2.482346034000000e+04, 1.250246210809408e+07, -1.565572674132286e+07, 8.255351381193122e+06, 1.880007492867826e+04, 1.185645888512275e+04, -7.257948800583769e+03, 
7.170000000000000e+02, 9.841183139843667e+06, -1.891999664129755e+05, -1.608573941512755e+06, 2.061814986000000e+04, -4.680610532999975e+02, -1.106695825000001e+04, 9.513519999996893e+00, -2.866408999980979e-01, -3.241979000000121e+01, 8.709816032000000e-01, 4.417260829000000e-01, -2.151025678000000e-01, -2.849550569000000e-01, 8.108205130000000e-01, 5.112442774000000e-01, 4.002395064000000e-01, -3.839897959000000e-01, 8.320818314000000e-01, 2.250442399012233e+01, -5.132639306378044e+01, 7.535062524568127e+05, 2.340522911031374e+04, 3.378804536282131e+01, 1.623025207265213e+03, -1.226476334996969e+00, 7.415856554400042e+02, 1.445651325923744e+00, -7.597333340750125e+00, 4.468140855518914e+03, 3.430813462000000e+04, 2.482344364000000e+04, 1.252126455783620e+07, -1.564385573565706e+07, 8.248085207427381e+06, 1.880482368558993e+04, 1.188555637906178e+04, -7.274400691486349e+03, 
7.180000000000000e+02, 9.861806046843663e+06, -1.896681708129791e+05, -1.619657107512755e+06, 2.062766338000000e+04, -4.683476941999955e+02, -1.109937804000001e+04, 9.511109999995078e+00, -2.857940000012007e-01, -3.244764000000129e+01, 8.703201688000000e-01, 4.427400583000000e-01, -2.156943316000000e-01, -2.855652587000000e-01, 8.105013462000000e-01, 5.114098658000000e-01, 4.012421799000000e-01, -3.834955131000000e-01, 8.318268477000000e-01, 2.248403645712276e+01, -5.126315317033024e+01, 7.530056379781301e+05, 2.342895727419575e+04, 3.381408335608297e+01, 1.626744370001558e+03, -1.223447772076385e+00, 7.520086206533060e+02, 1.052808846958330e+00, -6.920586309269609e+00, 4.515083381977282e+03, 3.425421702000000e+04, 2.482342726000000e+04, 1.254007175338696e+07, -1.563195562027109e+07, 8.240802575596068e+06, 1.880956604641815e+04, 1.191467804337894e+04, -7.290864916053988e+03, 
7.190000000000000e+02, 9.882438465843663e+06, -1.901366615129781e+05, -1.630772707512755e+06, 2.063717448999999e+04, -4.686334881999968e+02, -1.113182568000002e+04, 9.508709999997915e+00, -2.849448999989463e-01, -3.247554999999647e+01, 8.696571528000000e-01, 4.437532506000000e-01, -2.162856656000000e-01, -2.861749746000000e-01, 8.101814447000000e-01, 5.115759089000000e-01, 4.022441055000000e-01, -3.830001035000000e-01, 8.315711637000000e-01, 2.246360275481073e+01, -5.119986622114042e+01, 7.525057789360494e+05, 2.345272119066094e+04, 3.384018479947127e+01, 1.630467394053739e+03, -1.220298350419591e+00, 7.630195891538397e+02, 6.398439096051964e-01, -6.209795138648826e+00, 4.564402781008812e+03, 3.420029949000000e+04, 2.482341088000000e+04, 1.255888368775052e+07, -1.562002637092635e+07, 8.233503473167718e+06, 1.881430201800712e+04, 1.194382395948693e+04, -7.307341517055019e+03, 
7.200000000000000e+02, 9.903080394843662e+06, -1.906054375129780e+05, -1.641920768512756e+06, 2.064668319999999e+04, -4.689184330999957e+02, -1.116430123000001e+04, 9.506330000007068e+00, -2.840938000014685e-01, -3.250352000000313e+01, 8.689925566000000e-01, 4.447656579000000e-01, -2.168765687000000e-01, -2.867842037000000e-01, 8.098608090000000e-01, 5.117424065000000e-01, 4.032452815000000e-01, -3.825035681000000e-01, 8.313147800000000e-01, 2.244312280798052e+01, -5.113653217166560e+01, 7.520067275851155e+05, 2.347652090093936e+04, 3.386635250136686e+01, 1.634194285305236e+03, -1.217028053462600e+00, 7.746758437523226e+02, 2.048672979897993e-01, -5.461578655366163e+00, 4.616330100058877e+03, 3.414638202000001e+04, 2.482339450000000e+04, 1.257770035506699e+07, -1.560806796398353e+07, 8.226187888274487e+06, 1.881903160162808e+04, 1.197299418167254e+04, -7.323830521987889e+03, 
7.210000000000000e+02, 9.923731831843667e+06, -1.910744981129759e+05, -1.653101318512755e+06, 2.065618953000000e+04, -4.692025268999972e+02, -1.119680475000002e+04, 9.504089999991814e+00, -2.832370000008849e-01, -3.253161999999863e+01, 8.683263813000000e-01, 4.457772786000000e-01, -2.174670397000000e-01, -2.873929446000000e-01, 8.095394397000000e-01, 5.119093581000000e-01, 4.042457060000000e-01, -3.820059076000000e-01, 8.310576970000000e-01, 2.242259654029355e+01, -5.107315097662104e+01, 7.515085355048659e+05, 2.350035645517220e+04, 3.389268726068243e+01, 1.637925049703526e+03, -1.213636851618641e+00, 7.870458828609446e+02, -2.543686647114564e-01, -4.671881845162737e+00, 4.671141599989877e+03, 3.409246462000001e+04, 2.482337812000000e+04, 1.259652174933008e+07, -1.559608037508177e+07, 8.218855808308336e+06, 1.882375480844610e+04, 1.200218876534838e+04, -7.340331959291826e+03, 
7.220000000000000e+02, 9.944392773843663e+06, -1.915438423129758e+05, -1.664314387512757e+06, 2.066569361999999e+04, -4.694857638999981e+02, -1.122933637000001e+04, 9.502070000004272e+00, -2.823710999980796e-01, -3.255985000000089e+01, 8.676586282000000e-01, 4.467881107000000e-01, -2.180570775000000e-01, -2.880011963000000e-01, 8.092173375000000e-01, 5.120767635000000e-01, 4.052453774000000e-01, -3.815071230000000e-01, 8.307999153000000e-01, 2.240202387611181e+01, -5.100972259062159e+01, 7.510112522499180e+05, 2.352422804235706e+04, 3.391921136679998e+01, 1.641659693190811e+03, -1.210124725431486e+00, 8.002050376010086e+02, -7.403148187399110e-01, -3.836220213277188e+00, 4.729141205283313e+03, 3.403854681000001e+04, 2.482365769000000e+04, 1.261534786325826e+07, -1.558406357810403e+07, 8.211507220045078e+06, 1.882847175831868e+04, 1.203140784305332e+04, -7.356845896790887e+03, 
7.230000000000000e+02, 9.965063217843665e+06, -1.920134693129770e+05, -1.675560000512757e+06, 2.067519568999999e+04, -4.697681349999962e+02, -1.126189622000002e+04, 9.500089999996542e+00, -2.815028000020693e-01, -3.258818000000191e+01, 8.669892983000000e-01, 4.477981526000000e-01, -2.186466809000000e-01, -2.886089575000000e-01, 8.088945027000000e-01, 5.122446223000000e-01, 4.062442938000000e-01, -3.810072151000000e-01, 8.305414354000000e-01, 2.238140474130817e+01, -5.094624697486199e+01, 7.505149320314858e+05, 2.354813592177747e+04, 3.394584554178858e+01, 1.645398221337022e+03, -1.206491566849178e+00, 8.142440841857939e+02, -1.255905792789708e+00, -2.949169991635543e+00, 4.790695143074549e+03, 3.398462771000000e+04, 2.482400137000000e+04, 1.263417869028859e+07, -1.557201755136333e+07, 8.204142112473677e+06, 1.883318265029379e+04, 1.206065155875060e+04, -7.373372405459119e+03, 
7.240000000000000e+02, 9.985743163843665e+06, -1.924833783129784e+05, -1.686838188512757e+06, 2.068469577999999e+04, -4.700496377999982e+02, -1.129448440000002e+04, 9.498110000003731e+00, -2.806323999968171e-01, -3.261655999999783e+01, 8.663183931000000e-01, 4.488074025000000e-01, -2.192358486000000e-01, -2.892162271000000e-01, 8.085709362000000e-01, 5.124129342000000e-01, 4.072424534000000e-01, -3.805061848000000e-01, 8.302822578000000e-01, 2.236073905721428e+01, -5.088272407608563e+01, 7.500196253214113e+05, 2.357208018048023e+04, 3.397253058501172e+01, 1.649140640563283e+03, -1.202737396981600e+00, 8.292689210739206e+02, -1.804534719795268e+00, -2.004369788661866e+00, 4.856230723824274e+03, 3.393070730000000e+04, 2.482434505000000e+04, 1.265301422596255e+07, -1.555994226760594e+07, 8.196760471487561e+06, 1.883788750956933e+04, 1.208992000515805e+04, -7.389911534022562e+03, 
7.250000000000000e+02, 1.000643260984366e+07, -1.929535683129783e+05, -1.698148979512757e+06, 2.069419388999999e+04, -4.703302701999950e+02, -1.132710096000001e+04, 9.496169999999683e+00, -2.797600000023092e-01, -3.264502999999830e+01, 8.656459135000000e-01, 4.498158585000000e-01, -2.198245795000000e-01, -2.898230040000000e-01, 8.082466383000000e-01, 5.125816989000001e-01, 4.082398544000000e-01, -3.800040330000000e-01, 8.300223829000000e-01, 2.234002674832872e+01, -5.081915384963474e+01, 7.495253845566321e+05, 2.359606084663313e+04, 3.399931608175794e+01, 1.652886956780069e+03, -1.198862184568764e+00, 8.454052386550670e+02, -2.390190373774923e+00, -9.942265529181672e-01, 4.926255202411043e+03, 3.387678557000000e+04, 2.482468873000000e+04, 1.267185446427623e+07, -1.554783770232588e+07, 8.189362284741252e+06, 1.884258632896064e+04, 1.211921322662495e+04, -7.406463304525100e+03, 
7.260000000000000e+02, 1.002713154984366e+07, -1.934240385129762e+05, -1.709492400512756e+06, 2.070369005999999e+04, -4.706100301999973e+02, -1.135974599000001e+04, 9.494170000000555e+00, -2.788882999989774e-01, -3.267353000000229e+01, 8.649718610000000e-01, 4.508235190000000e-01, -2.204128725000000e-01, -2.904292870000000e-01, 8.079216097000000e-01, 5.127509160000000e-01, 4.092364951000000e-01, -3.795007606000000e-01, 8.297618115000000e-01, 2.231926774197348e+01, -5.075553626214656e+01, 7.490322614281030e+05, 2.362007800280068e+04, 3.402611651854846e+01, 1.656637175251864e+03, -1.194865947369746e+00, 8.628038230861133e+02, -3.017606560929083e+00, 9.042604813042383e-02, 5.001377246963824e+03, 3.382286252000000e+04, 2.482503241000000e+04, 1.269069939541000e+07, -1.553570383246960e+07, 8.181947540498152e+06, 1.884727913510274e+04, 1.214853130700895e+04, -7.423027761266500e+03, 
7.270000000000000e+02, 1.004783998984366e+07, -1.938947881129771e+05, -1.720868480512758e+06, 2.071318422999999e+04, -4.708889184999963e+02, -1.139241952000002e+04, 9.492040000000648e+00, -2.780199999987710e-01, -3.270203000000030e+01, 8.642962367000000e-01, 4.518303821000000e-01, -2.210007264000000e-01, -2.910350750000000e-01, 8.075958509000000e-01, 5.129205852000000e-01, 4.102323737000000e-01, -3.789963685000000e-01, 8.295005439000001e-01, 2.229846195600187e+01, -5.069187124907609e+01, 7.485403116139078e+05, 2.364413161524787e+04, 3.405288364592537e+01, 1.660391303070488e+03, -1.190748661174794e+00, 8.816476129408244e+02, -3.692456199403118e+00, 1.260786494241081e+00, 5.082335488060744e+03, 3.376893851000000e+04, 2.482515000000000e+04, 1.270954902113063e+07, -1.552354063178321e+07, 8.174516225147529e+06, 1.885196586429670e+04, 1.217787426463672e+04, -7.439604914594228e+03, 
7.280000000000000e+02, 1.006855791984366e+07, -1.943658161129784e+05, -1.732277248512758e+06, 2.072267626999999e+04, -4.711669384999951e+02, -1.142512155000002e+04, 9.489919999996440e+00, -2.771495000029051e-01, -3.273063000000007e+01, 8.636190418000000e-01, 4.528364461000000e-01, -2.215881399000000e-01, -2.916403667000000e-01, 8.072693626000000e-01, 5.130907061000000e-01, 4.112274883000000e-01, -3.784908576000000e-01, 8.292385806000000e-01, 2.227760932038554e+01, -5.062815878448095e+01, 7.480495836091987e+05, 2.366822157466486e+04, 3.407975254676285e+01, 1.664149345064367e+03, -1.186510357911754e+00, 9.021615634894289e+02, -4.421617805506251e+00, 2.530732363243594e+00, 5.170038465873500e+03, 3.371501423000000e+04, 2.482521862000000e+04, 1.272840332737387e+07, -1.551134807587207e+07, 8.167068326478841e+06, 1.885664638787503e+04, 1.220724208197152e+04, -7.456194757529747e+03, 
7.290000000000000e+02, 1.008928533984366e+07, -1.948371217129771e+05, -1.743718733512757e+06, 2.073216618999999e+04, -4.714440879999980e+02, -1.145785218000002e+04, 9.487830000006184e+00, -2.762771999996636e-01, -3.275927000000053e+01, 8.629402776000000e-01, 4.538417091000000e-01, -2.221751120000000e-01, -2.922451610000000e-01, 8.069421453000000e-01, 5.132612784000000e-01, 4.122218373000000e-01, -3.779842287000000e-01, 8.289759223000000e-01, 2.225670975737524e+01, -5.056439881872272e+01, 7.475601307522252e+05, 2.369234794267170e+04, 3.410667116757646e+01, 1.667911307461598e+03, -1.182151095354840e+00, 9.246269410392979e+02, -5.213554921308057e+00, 3.917764726802012e+00, 5.265622545382963e+03, 3.366108968000000e+04, 2.482528724000000e+04, 1.274726230996927e+07, -1.549912613921576e+07, 8.159603831340789e+06, 1.886132070134783e+04, 1.223663484796702e+04, -7.472797336676998e+03, 
7.300000000000000e+02, 1.011002224984366e+07, -1.953087040129760e+05, -1.755192962512757e+06, 2.074165401999999e+04, -4.717203651999977e+02, -1.149061145000002e+04, 9.485770000000040e+00, -2.754024999993938e-01, -3.278800999999826e+01, 8.622599453000001e-01, 4.548461695000000e-01, -2.227616414000000e-01, -2.928494569000000e-01, 8.066141996000000e-01, 5.134323018000000e-01, 4.132154189000000e-01, -3.774764827000000e-01, 8.287125693000000e-01, 2.223576319031827e+01, -5.050059130483123e+01, 7.470720083761857e+05, 2.371651076957144e+04, 3.413369711575194e+01, 1.671677196331533e+03, -1.177670782850541e+00, 9.494018211547734e+02, -6.078843225975047e+00, 5.444378848653785e+00, 5.370534977014187e+03, 3.360716487000000e+04, 2.482535586000000e+04, 1.276612596503523e+07, -1.548687479797888e+07, 8.152122727624868e+06, 1.886598882865456e+04, 1.226605260182810e+04, -7.489412671863204e+03, 
7.310000000000000e+02, 1.013076864984367e+07, -1.957805621129766e+05, -1.766699965512757e+06, 2.075113978999999e+04, -4.719957676999970e+02, -1.152339946000002e+04, 9.483599999999434e+00, -2.745299999998190e-01, -3.281676000000065e+01, 8.615780461000000e-01, 4.558498255000000e-01, -2.233477271000000e-01, -2.934532531000000e-01, 8.062855261000000e-01, 5.136037759000000e-01, 4.142082312000000e-01, -3.769676206000000e-01, 8.284485223000000e-01, 2.221476954136366e+01, -5.043673619232456e+01, 7.465852693852349e+05, 2.374071013477854e+04, 3.416070509486787e+01, 1.675447017954692e+03, -1.173069452722127e+00, 9.769521210247517e+02, -7.030946240010155e+00, 7.140162250807120e+00, 5.486659761792780e+03, 3.355323979000000e+04, 2.482542448000000e+04, 1.278499428825806e+07, -1.547459402572599e+07, 8.144625001789657e+06, 1.887065078509772e+04, 1.229549543505013e+04, -7.506040811048691e+03, 
7.320000000000000e+02, 1.015152452984367e+07, -1.962526952129768e+05, -1.778239771512756e+06, 2.076062338999999e+04, -4.722702976999969e+02, -1.155621622000002e+04, 9.481239999997003e+00, -2.736630999980966e-01, -3.284548999999672e+01, 8.608945812000000e-01, 4.568526752000000e-01, -2.239333677000000e-01, -2.940565484000000e-01, 8.059561254000000e-01, 5.137757004000000e-01, 4.152002726000000e-01, -3.764576433000000e-01, 8.281837818000000e-01, 2.219372874011702e+01, -5.037283345628812e+01, 7.460999631151413e+05, 2.376494595194561e+04, 3.418764421205017e+01, 1.679220777123700e+03, -1.168347135504539e+00, 1.007900301629514e+03, -8.087391022294819e+00, 9.045126236611081e+00, 5.616515258886863e+03, 3.349931497000000e+04, 2.482516869000000e+04, 1.280386726557190e+07, -1.546228379815917e+07, 8.137110641449576e+06, 1.887530646036994e+04, 1.232496334178844e+04, -7.522681752512453e+03, 
7.330000000000000e+02, 1.017228988984367e+07, -1.967251024129779e+05, -1.789812407512755e+06, 2.077010462999999e+04, -4.725439607999950e+02, -1.158906171000001e+04, 9.478890000002204e+00, -2.727943000014622e-01, -3.287430000000164e+01, 8.602095520000000e-01, 4.578547170000000e-01, -2.245185622000000e-01, -2.946593418000000e-01, 8.056259979000000e-01, 5.139480750000000e-01, 4.161915411000000e-01, -3.759465516000000e-01, 8.279183483000000e-01, 2.217264071003542e+01, -5.030888305045637e+01, 7.456161455483342e+05, 2.378921805049977e+04, 3.421466604911354e+01, 1.682998479877182e+03, -1.163503872466885e+00, 1.043106215401665e+03, -9.271648725126143e+00, 1.121530236906007e+01, 5.763582471256739e+03, 3.344539137000000e+04, 2.482484263000000e+04, 1.282274489309515e+07, -1.544994409144300e+07, 8.129579634496115e+06, 1.887995566929428e+04, 1.235445627877390e+04, -7.539335477054402e+03, 
